fecha,cafeteria_id,producto,clima,dia_semana,es_finde,real,predicho,error
2024-10-17,Syd_c11,Cappuccino,parcialmente nublado,Thursday,0,87.0,98.39421227202942,-11.39421227202942
2024-10-17,Syd_c11,Cold Brew,parcialmente nublado,Thursday,0,41.0,39.56251514213622,1.4374848578637796
2024-10-17,Syd_c11,Espresso,parcialmente nublado,Thursday,0,11.0,19.641450916552238,-8.641450916552238
2024-10-17,Syd_c11,Flat White,parcialmente nublado,Thursday,0,133.0,117.59997342176868,15.40002657823132
2024-10-17,Syd_c11,Latte,parcialmente nublado,Thursday,0,75.0,78.62964054501086,-3.629640545010858
2024-10-17,Syd_c11,Mocha,parcialmente nublado,Thursday,0,46.0,39.5582078186636,6.441792181336403
2024-10-17,Syd_c12,Cappuccino,frío extremo,Thursday,0,80.0,58.577773754606994,21.422226245393006
2024-10-17,Syd_c12,Cold Brew,frío extremo,Thursday,0,29.0,14.972805818203575,14.027194181796425
2024-10-17,Syd_c12,Espresso,frío extremo,Thursday,0,17.0,14.939951513528959,2.0600484864710413
2024-10-17,Syd_c12,Flat White,frío extremo,Thursday,0,60.0,73.49478854793806,-13.494788547938057
2024-10-17,Syd_c12,Latte,frío extremo,Thursday,0,74.0,58.78252890400785,15.217471095992153
2024-10-17,Syd_c12,Mocha,frío extremo,Thursday,0,87.0,73.10460343783991,13.895396562160087
2024-10-17,Syd_c13,Cappuccino,lluvia,Thursday,0,56.0,73.58190912355296,-17.58190912355296
2024-10-17,Syd_c13,Cold Brew,lluvia,Thursday,0,20.0,29.36669230191663,-9.366692301916629
2024-10-17,Syd_c13,Espresso,lluvia,Thursday,0,9.0,14.129525860707428,-5.129525860707428
2024-10-17,Syd_c13,Flat White,lluvia,Thursday,0,87.0,86.78087060454978,0.21912939545022425
2024-10-17,Syd_c13,Latte,lluvia,Thursday,0,37.0,58.929100623095565,-21.929100623095565
2024-10-17,Syd_c13,Mocha,lluvia,Thursday,0,25.0,29.29015084042562,-4.290150840425621
2024-10-17,Syd_c14,Cappuccino,frío extremo,Thursday,0,68.0,58.706867937467585,9.293132062532415
2024-10-17,Syd_c14,Cold Brew,frío extremo,Thursday,0,21.0,15.177602912156585,5.822397087843415
2024-10-17,Syd_c14,Espresso,frío extremo,Thursday,0,12.0,14.82602609763733,-2.82602609763733
2024-10-17,Syd_c14,Flat White,frío extremo,Thursday,0,82.0,74.08379604529063,7.916203954709374
2024-10-17,Syd_c14,Latte,frío extremo,Thursday,0,76.0,59.647362155954525,16.352637844045475
2024-10-17,Syd_c14,Mocha,frío extremo,Thursday,0,89.0,73.28870869459419,15.711291305405808
2024-10-17,Syd_c15,Cappuccino,calor extremo,Thursday,0,70.0,58.780549821526684,11.219450178473316
2024-10-17,Syd_c15,Cold Brew,calor extremo,Thursday,0,176.0,137.13610248201448,38.86389751798552
2024-10-17,Syd_c15,Espresso,calor extremo,Thursday,0,25.0,19.932821018621397,5.0671789813786035
2024-10-17,Syd_c15,Flat White,calor extremo,Thursday,0,97.0,77.9168594626366,19.083140537363406
2024-10-17,Syd_c15,Latte,calor extremo,Thursday,0,73.0,59.54427897645688,13.45572102354312
2024-10-17,Syd_c15,Mocha,calor extremo,Thursday,0,33.0,39.48207159166216,-6.482071591662162
2024-10-17,Syd_c2,Cappuccino,nublado,Thursday,0,101.0,98.36066696180642,2.639333038193584
2024-10-17,Syd_c2,Cold Brew,nublado,Thursday,0,51.0,39.56251514213622,11.43748485786378
2024-10-17,Syd_c2,Espresso,nublado,Thursday,0,15.0,19.828030735201533,-4.8280307352015335
2024-10-17,Syd_c2,Flat White,nublado,Thursday,0,116.0,118.90358473284536,-2.90358473284536
2024-10-17,Syd_c2,Latte,nublado,Thursday,0,99.0,79.46016998693709,19.53983001306291
2024-10-17,Syd_c2,Mocha,nublado,Thursday,0,43.0,39.5582078186636,3.441792181336403
2024-10-17,Syd_c3,Cappuccino,lluvia,Thursday,0,103.0,73.58190912355296,29.41809087644704
2024-10-17,Syd_c3,Cold Brew,lluvia,Thursday,0,19.0,29.536210370496207,-10.536210370496207
2024-10-17,Syd_c3,Espresso,lluvia,Thursday,0,15.0,14.656783256218528,0.34321674378147193
2024-10-17,Syd_c3,Flat White,lluvia,Thursday,0,97.0,87.64813175730973,9.351868242690273
2024-10-17,Syd_c3,Latte,lluvia,Thursday,0,72.0,58.92199632896134,13.078003671038658
2024-10-17,Syd_c3,Mocha,lluvia,Thursday,0,31.0,29.59217624887923,1.4078237511207696
2024-10-17,Syd_c4,Cappuccino,viento fuerte,Thursday,0,115.0,98.22750980878331,16.77249019121669
2024-10-17,Syd_c4,Cold Brew,viento fuerte,Thursday,0,48.0,39.56251514213622,8.43748485786378
2024-10-17,Syd_c4,Espresso,viento fuerte,Thursday,0,37.0,19.819550643182787,17.180449356817213
2024-10-17,Syd_c4,Flat White,viento fuerte,Thursday,0,148.0,118.63092987888456,29.369070121115442
2024-10-17,Syd_c4,Latte,viento fuerte,Thursday,0,77.0,78.6569318377579,-1.6569318377578952
2024-10-17,Syd_c4,Mocha,viento fuerte,Thursday,0,63.0,39.5582078186636,23.441792181336403
2024-10-17,Syd_c5,Cappuccino,viento fuerte,Thursday,0,79.0,98.80750920164806,-19.80750920164806
2024-10-17,Syd_c5,Cold Brew,viento fuerte,Thursday,0,43.0,39.56251514213622,3.4374848578637796
2024-10-17,Syd_c5,Espresso,viento fuerte,Thursday,0,8.0,19.790449064859985,-11.790449064859985
2024-10-17,Syd_c5,Flat White,viento fuerte,Thursday,0,141.0,117.74066384623417,23.25933615376583
2024-10-17,Syd_c5,Latte,viento fuerte,Thursday,0,104.0,79.27060461968505,24.729395380314955
2024-10-17,Syd_c5,Mocha,viento fuerte,Thursday,0,37.0,39.5582078186636,-2.558207818663597
2024-10-17,Syd_c6,Cappuccino,frío extremo,Thursday,0,52.0,59.09814962062881,-7.09814962062881
2024-10-17,Syd_c6,Cold Brew,frío extremo,Thursday,0,8.0,14.933074394653122,-6.933074394653122
2024-10-17,Syd_c6,Espresso,frío extremo,Thursday,0,19.0,14.745260068717513,4.2547399312824865
2024-10-17,Syd_c6,Flat White,frío extremo,Thursday,0,93.0,75.04499834931778,17.95500165068222
2024-10-17,Syd_c6,Latte,frío extremo,Thursday,0,45.0,60.04250540008663,-15.042505400086633
2024-10-17,Syd_c6,Mocha,frío extremo,Thursday,0,106.0,73.14540217987793,32.854597820122066
2024-10-17,Syd_c7,Cappuccino,lluvia,Thursday,0,77.0,75.23711259076786,1.7628874092321354
2024-10-17,Syd_c7,Cold Brew,lluvia,Thursday,0,31.0,29.447039385153026,1.552960614846974
2024-10-17,Syd_c7,Espresso,lluvia,Thursday,0,10.0,14.52602061339667,-4.526020613396669
2024-10-17,Syd_c7,Flat White,lluvia,Thursday,0,85.0,88.0957221994259,-3.095722199425893
2024-10-17,Syd_c7,Latte,lluvia,Thursday,0,60.0,59.037981404109615,0.9620185958903846
2024-10-17,Syd_c7,Mocha,lluvia,Thursday,0,34.0,29.60895408553012,4.391045914469881
2024-10-17,Syd_c8,Cappuccino,lluvia,Thursday,0,92.0,75.71295586336652,16.287044136633483
2024-10-17,Syd_c8,Cold Brew,lluvia,Thursday,0,25.0,29.35251801763166,-4.35251801763166
2024-10-17,Syd_c8,Espresso,lluvia,Thursday,0,8.0,14.641186540484917,-6.641186540484917
2024-10-17,Syd_c8,Flat White,lluvia,Thursday,0,87.0,89.8037090089788,-2.8037090089787995
2024-10-17,Syd_c8,Latte,lluvia,Thursday,0,45.0,59.81296588517415,-14.812965885174151
2024-10-17,Syd_c8,Mocha,lluvia,Thursday,0,19.0,29.60895408553012,-10.608954085530119
2024-10-17,Syd_c9,Cappuccino,lluvia,Thursday,0,66.0,73.79427759426966,-7.7942775942696585
2024-10-17,Syd_c9,Cold Brew,lluvia,Thursday,0,22.0,30.64555063987525,-8.64555063987525
2024-10-17,Syd_c9,Espresso,lluvia,Thursday,0,6.0,14.902611021999201,-8.902611021999201
2024-10-17,Syd_c9,Flat White,lluvia,Thursday,0,83.0,86.82804816286601,-3.8280481628660112
2024-10-17,Syd_c9,Latte,lluvia,Thursday,0,52.0,59.51830456331595,-7.518304563315951
2024-10-17,Syd_c9,Mocha,lluvia,Thursday,0,28.0,30.361006939888494,-2.361006939888494
2024-10-18,Ade_c1,Cappuccino,parcialmente nublado,Friday,0,114.0,98.38479729300172,15.615202706998275
2024-10-18,Ade_c1,Cold Brew,parcialmente nublado,Friday,0,53.0,39.56251514213622,13.43748485786378
2024-10-18,Ade_c1,Espresso,parcialmente nublado,Friday,0,21.0,19.80197234983002,1.1980276501699798
2024-10-18,Ade_c1,Flat White,parcialmente nublado,Friday,0,115.0,118.78565070236424,-3.7856507023642365
2024-10-18,Ade_c1,Latte,parcialmente nublado,Friday,0,91.0,78.69294858059929,12.307051419400707
2024-10-18,Ade_c1,Mocha,parcialmente nublado,Friday,0,56.0,39.5582078186636,16.441792181336403
2024-10-18,Ade_c2,Cappuccino,calor extremo,Friday,0,42.0,57.551433170445264,-15.551433170445264
2024-10-18,Ade_c2,Cold Brew,calor extremo,Friday,0,126.0,136.3535606507745,-10.353560650774511
2024-10-18,Ade_c2,Espresso,calor extremo,Friday,0,18.0,19.712602250789036,-1.7126022507890362
2024-10-18,Ade_c2,Flat White,calor extremo,Friday,0,77.0,76.05152718070559,0.948472819294409
2024-10-18,Ade_c2,Latte,calor extremo,Friday,0,53.0,59.61403804155651,-6.614038041556512
2024-10-18,Ade_c2,Mocha,calor extremo,Friday,0,31.0,38.98957221737463,-7.989572217374629
2024-10-18,Ade_c3,Cappuccino,lluvia,Friday,0,92.0,75.0118283834676,16.988171616532398
2024-10-18,Ade_c3,Cold Brew,lluvia,Friday,0,31.0,29.304663641179296,1.695336358820704
2024-10-18,Ade_c3,Espresso,lluvia,Friday,0,7.0,14.463797102658589,-7.463797102658589
2024-10-18,Ade_c3,Flat White,lluvia,Friday,0,79.0,88.05225848647444,-9.052258486474443
2024-10-18,Ade_c3,Latte,lluvia,Friday,0,66.0,58.85206941052895,7.147930589471052
2024-10-18,Ade_c3,Mocha,lluvia,Friday,0,26.0,29.536214346305314,-3.5362143463053144
2024-10-18,Ade_c4,Cappuccino,frío extremo,Friday,0,60.0,59.020589770948035,0.9794102290519646
2024-10-18,Ade_c4,Cold Brew,frío extremo,Friday,0,12.0,14.621608753150056,-2.6216087531500563
2024-10-18,Ade_c4,Espresso,frío extremo,Friday,0,13.0,14.498881689089856,-1.4988816890898562
2024-10-18,Ade_c4,Flat White,frío extremo,Friday,0,60.0,75.3009674937629,-15.300967493762897
2024-10-18,Ade_c4,Latte,frío extremo,Friday,0,59.0,58.88562578377295,0.11437421622704846
2024-10-18,Ade_c4,Mocha,frío extremo,Friday,0,63.0,73.08457521192908,-10.084575211929078
2024-10-18,Bri_c1,Cappuccino,nublado,Friday,0,88.0,98.47963125545063,-10.479631255450627
2024-10-18,Bri_c1,Cold Brew,nublado,Friday,0,41.0,39.56251514213622,1.4374848578637796
2024-10-18,Bri_c1,Espresso,nublado,Friday,0,11.0,19.684241709532333,-8.684241709532333
2024-10-18,Bri_c1,Flat White,nublado,Friday,0,97.0,118.57019313615227,-21.57019313615227
2024-10-18,Bri_c1,Latte,nublado,Friday,0,93.0,78.59938650525007,14.400613494749933
2024-10-18,Bri_c1,Mocha,nublado,Friday,0,33.0,39.5582078186636,-6.558207818663597
2024-10-18,Bri_c10,Cappuccino,soleado,Friday,0,113.0,98.33564696583912,14.664353034160882
2024-10-18,Bri_c10,Cold Brew,soleado,Friday,0,47.0,39.56251514213622,7.4374848578637796
2024-10-18,Bri_c10,Espresso,soleado,Friday,0,29.0,19.733248604690747,9.266751395309253
2024-10-18,Bri_c10,Flat White,soleado,Friday,0,134.0,117.86282034692763,16.137179653072366
2024-10-18,Bri_c10,Latte,soleado,Friday,0,99.0,78.60932265637825,20.390677343621746
2024-10-18,Bri_c10,Mocha,soleado,Friday,0,49.0,39.5582078186636,9.441792181336403
2024-10-18,Bri_c2,Cappuccino,calor extremo,Friday,0,80.0,58.683523612965935,21.316476387034065
2024-10-18,Bri_c2,Cold Brew,calor extremo,Friday,0,183.0,139.67019917693185,43.329800823068155
2024-10-18,Bri_c2,Espresso,calor extremo,Friday,0,27.0,19.788428294686277,7.211571705313723
2024-10-18,Bri_c2,Flat White,calor extremo,Friday,0,77.0,78.10603518694992,-1.1060351869499243
2024-10-18,Bri_c2,Latte,calor extremo,Friday,0,73.0,59.5540106346821,13.4459893653179
2024-10-18,Bri_c2,Mocha,calor extremo,Friday,0,49.0,39.65348672892462,9.34651327107538
2024-10-18,Bri_c3,Cappuccino,nublado,Friday,0,103.0,98.59893806137008,4.401061938629923
2024-10-18,Bri_c3,Cold Brew,nublado,Friday,0,44.0,39.56251514213622,4.4374848578637796
2024-10-18,Bri_c3,Espresso,nublado,Friday,0,11.0,19.811850915242378,-8.811850915242378
2024-10-18,Bri_c3,Flat White,nublado,Friday,0,135.0,118.56479951821252,16.435200481787476
2024-10-18,Bri_c3,Latte,nublado,Friday,0,70.0,78.83909357962432,-8.839093579624318
2024-10-18,Bri_c3,Mocha,nublado,Friday,0,48.0,39.5582078186636,8.441792181336403
2024-10-18,Bri_c4,Cappuccino,nublado,Friday,0,109.0,98.71710934660223,10.282890653397772
2024-10-18,Bri_c4,Cold Brew,nublado,Friday,0,44.0,39.56251514213622,4.4374848578637796
2024-10-18,Bri_c4,Espresso,nublado,Friday,0,20.0,20.27945257116224,-0.27945257116223843
2024-10-18,Bri_c4,Flat White,nublado,Friday,0,89.0,118.5584801963252,-29.558480196325206
2024-10-18,Bri_c4,Latte,nublado,Friday,0,64.0,78.76365213664423,-14.763652136644225
2024-10-18,Bri_c4,Mocha,nublado,Friday,0,45.0,39.5582078186636,5.441792181336403
2024-10-18,Bri_c5,Cappuccino,tormenta,Friday,0,83.0,71.87032331342976,11.129676686570235
2024-10-18,Bri_c5,Cold Brew,tormenta,Friday,0,23.0,29.359674206401824,-6.359674206401824
2024-10-18,Bri_c5,Espresso,tormenta,Friday,0,13.0,14.70169030328368,-1.70169030328368
2024-10-18,Bri_c5,Flat White,tormenta,Friday,0,81.0,87.20695724939304,-6.206957249393042
2024-10-18,Bri_c5,Latte,tormenta,Friday,0,75.0,59.23440861888989,15.765591381110113
2024-10-18,Bri_c5,Mocha,tormenta,Friday,0,32.0,28.884163759513953,3.115836240486047
2024-10-18,Bri_c6,Cappuccino,soleado,Friday,0,71.0,98.74929029912825,-27.749290299128248
2024-10-18,Bri_c6,Cold Brew,soleado,Friday,0,46.0,39.56251514213622,6.4374848578637796
2024-10-18,Bri_c6,Espresso,soleado,Friday,0,19.0,19.777746220919198,-0.7777462209191981
2024-10-18,Bri_c6,Flat White,soleado,Friday,0,129.0,118.59797894671718,10.402021053282823
2024-10-18,Bri_c6,Latte,soleado,Friday,0,65.0,78.70137985983624,-13.701379859836237
2024-10-18,Bri_c6,Mocha,soleado,Friday,0,60.0,39.5582078186636,20.441792181336403
2024-10-18,Bri_c7,Cappuccino,nublado,Friday,0,85.0,98.37626246365619,-13.37626246365619
2024-10-18,Bri_c7,Cold Brew,nublado,Friday,0,31.0,39.56251514213622,-8.56251514213622
2024-10-18,Bri_c7,Espresso,nublado,Friday,0,27.0,19.765317145981793,7.234682854018207
2024-10-18,Bri_c7,Flat White,nublado,Friday,0,123.0,118.16090794962156,4.83909205037844
2024-10-18,Bri_c7,Latte,nublado,Friday,0,81.0,78.68111907696212,2.318880923037881
2024-10-18,Bri_c7,Mocha,nublado,Friday,0,38.0,39.5582078186636,-1.5582078186635968
2024-10-18,Bri_c8,Cappuccino,soleado,Friday,0,90.0,98.33034024746505,-8.330340247465045
2024-10-18,Bri_c8,Cold Brew,soleado,Friday,0,32.0,39.56251514213622,-7.5625151421362204
2024-10-18,Bri_c8,Espresso,soleado,Friday,0,22.0,19.74543756823678,2.254562431763219
2024-10-18,Bri_c8,Flat White,soleado,Friday,0,84.0,118.58965324472649,-34.58965324472649
2024-10-18,Bri_c8,Latte,soleado,Friday,0,58.0,78.69294858059929,-20.692948580599293
2024-10-18,Bri_c8,Mocha,soleado,Friday,0,47.0,39.5582078186636,7.441792181336403
2024-10-18,Bri_c9,Cappuccino,frío extremo,Friday,0,56.0,58.53044861474577,-2.5304486147457723
2024-10-18,Bri_c9,Cold Brew,frío extremo,Friday,0,15.0,14.588821817813198,0.41117818218680213
2024-10-18,Bri_c9,Espresso,frío extremo,Friday,0,15.0,15.16313890813308,-0.16313890813307985
2024-10-18,Bri_c9,Flat White,frío extremo,Friday,0,78.0,73.60645318362093,4.393546816379072
2024-10-18,Bri_c9,Latte,frío extremo,Friday,0,65.0,58.9829963237892,6.017003676210798
2024-10-18,Bri_c9,Mocha,frío extremo,Friday,0,64.0,73.05353257510045,-9.053532575100448
2024-10-18,Cai_c1,Cappuccino,parcialmente nublado,Friday,0,67.0,98.37397176843056,-31.373971768430565
2024-10-18,Cai_c1,Cold Brew,parcialmente nublado,Friday,0,32.0,39.56251514213622,-7.5625151421362204
2024-10-18,Cai_c1,Espresso,parcialmente nublado,Friday,0,2.0,19.74018218247992,-17.74018218247992
2024-10-18,Cai_c1,Flat White,parcialmente nublado,Friday,0,102.0,118.55725366865929,-16.557253668659285
2024-10-18,Cai_c1,Latte,parcialmente nublado,Friday,0,54.0,78.63890151396018,-24.638901513960178
2024-10-18,Cai_c1,Mocha,parcialmente nublado,Friday,0,24.0,39.5582078186636,-15.558207818663597
2024-10-18,Cai_c2,Cappuccino,parcialmente nublado,Friday,0,102.0,98.22334412912828,3.7766558708717213
2024-10-18,Cai_c2,Cold Brew,parcialmente nublado,Friday,0,41.0,39.56251514213622,1.4374848578637796
2024-10-18,Cai_c2,Espresso,parcialmente nublado,Friday,0,17.0,19.589606151116087,-2.5896061511160866
2024-10-18,Cai_c2,Flat White,parcialmente nublado,Friday,0,163.0,118.27469285856147,44.725307141438535
2024-10-18,Cai_c2,Latte,parcialmente nublado,Friday,0,97.0,71.87658323662015,25.12341676337985
2024-10-18,Cai_c2,Mocha,parcialmente nublado,Friday,0,46.0,39.5582078186636,6.441792181336403
2024-10-18,Cai_c3,Cappuccino,parcialmente nublado,Friday,0,61.0,98.34548047673049,-37.345480476730486
2024-10-18,Cai_c3,Cold Brew,parcialmente nublado,Friday,0,32.0,39.56251514213622,-7.5625151421362204
2024-10-18,Cai_c3,Espresso,parcialmente nublado,Friday,0,23.0,19.15161373215539,3.84838626784461
2024-10-18,Cai_c3,Flat White,parcialmente nublado,Friday,0,91.0,118.61644163494663,-27.616441634946625
2024-10-18,Cai_c3,Latte,parcialmente nublado,Friday,0,69.0,78.47674612117514,-9.47674612117514
2024-10-18,Cai_c3,Mocha,parcialmente nublado,Friday,0,30.0,39.5582078186636,-9.558207818663597
2024-10-18,Cai_c4,Cappuccino,soleado,Friday,0,88.0,98.53157083450527,-10.531570834505274
2024-10-18,Cai_c4,Cold Brew,soleado,Friday,0,24.0,39.56251514213622,-15.56251514213622
2024-10-18,Cai_c4,Espresso,soleado,Friday,0,11.0,19.83406718730717,-8.83406718730717
2024-10-18,Cai_c4,Flat White,soleado,Friday,0,60.0,118.72134536952653,-58.72134536952653
2024-10-18,Cai_c4,Latte,soleado,Friday,0,59.0,78.78704510013057,-19.78704510013057
2024-10-18,Cai_c4,Mocha,soleado,Friday,0,46.0,39.5582078186636,6.441792181336403
2024-10-18,Cai_c5,Cappuccino,viento fuerte,Friday,0,127.0,98.3311088127638,28.6688911872362
2024-10-18,Cai_c5,Cold Brew,viento fuerte,Friday,0,40.0,39.56251514213622,0.43748485786377955
2024-10-18,Cai_c5,Espresso,viento fuerte,Friday,0,14.0,19.757461881591166,-5.757461881591166
2024-10-18,Cai_c5,Flat White,viento fuerte,Friday,0,185.0,117.41768937239699,67.58231062760301
2024-10-18,Cai_c5,Latte,viento fuerte,Friday,0,89.0,78.58336868816066,10.416631311839339
2024-10-18,Cai_c5,Mocha,viento fuerte,Friday,0,39.0,39.5582078186636,-0.5582078186635968
2024-10-18,Cai_c6,Cappuccino,lluvia,Friday,0,38.0,73.33279904593783,-35.33279904593783
2024-10-18,Cai_c6,Cold Brew,lluvia,Friday,0,22.0,29.312590017520836,-7.3125900175208365
2024-10-18,Cai_c6,Espresso,lluvia,Friday,0,11.0,13.767692405517176,-2.7676924055171757
2024-10-18,Cai_c6,Flat White,lluvia,Friday,0,83.0,87.89643286593109,-4.896432865931089
2024-10-18,Cai_c6,Latte,lluvia,Friday,0,44.0,59.04307304199129,-15.043073041991292
2024-10-18,Cai_c6,Mocha,lluvia,Friday,0,33.0,29.722962149509016,3.2770378504909843
2024-10-18,Can_c1,Cappuccino,nublado,Friday,0,94.0,98.45640213602735,-4.45640213602735
2024-10-18,Can_c1,Cold Brew,nublado,Friday,0,42.0,39.56251514213622,2.4374848578637796
2024-10-18,Can_c1,Espresso,nublado,Friday,0,28.0,19.72631500762105,8.27368499237895
2024-10-18,Can_c1,Flat White,nublado,Friday,0,167.0,118.04857634993817,48.95142365006183
2024-10-18,Can_c1,Latte,nublado,Friday,0,67.0,78.75361917933066,-11.753619179330656
2024-10-18,Can_c1,Mocha,nublado,Friday,0,42.0,39.5582078186636,2.441792181336403
2024-10-18,Can_c2,Cappuccino,soleado,Friday,0,91.0,98.40326422556636,-7.40326422556636
2024-10-18,Can_c2,Cold Brew,soleado,Friday,0,29.0,39.56251514213622,-10.56251514213622
2024-10-18,Can_c2,Espresso,soleado,Friday,0,10.0,20.214705512015936,-10.214705512015936
2024-10-18,Can_c2,Flat White,soleado,Friday,0,148.0,118.8791680832484,29.120831916751598
2024-10-18,Can_c2,Latte,soleado,Friday,0,96.0,79.39486531156322,16.605134688436777
2024-10-18,Can_c2,Mocha,soleado,Friday,0,40.0,39.5582078186636,0.4417921813364032
2024-10-18,Can_c3,Cappuccino,parcialmente nublado,Friday,0,114.0,98.22719891435793,15.772801085642072
2024-10-18,Can_c3,Cold Brew,parcialmente nublado,Friday,0,39.0,39.56251514213622,-0.5625151421362204
2024-10-18,Can_c3,Espresso,parcialmente nublado,Friday,0,32.0,20.15449408164116,11.845505918358839
2024-10-18,Can_c3,Flat White,parcialmente nublado,Friday,0,124.0,118.52739898337627,5.472601016623727
2024-10-18,Can_c3,Latte,parcialmente nublado,Friday,0,113.0,78.69294858059929,34.30705141940071
2024-10-18,Can_c3,Mocha,parcialmente nublado,Friday,0,42.0,39.5582078186636,2.441792181336403
2024-10-18,Dar_c1,Cappuccino,frío extremo,Friday,0,66.0,58.2792410076481,7.720758992351897
2024-10-18,Dar_c1,Cold Brew,frío extremo,Friday,0,19.0,14.534032409232818,4.465967590767182
2024-10-18,Dar_c1,Espresso,frío extremo,Friday,0,21.0,14.810376539542885,6.189623460457115
2024-10-18,Dar_c1,Flat White,frío extremo,Friday,0,93.0,73.67712027953631,19.32287972046369
2024-10-18,Dar_c1,Latte,frío extremo,Friday,0,58.0,56.69660006609163,1.3033999339083735
2024-10-18,Dar_c1,Mocha,frío extremo,Friday,0,83.0,73.00857722695974,9.991422773040256
2024-10-18,Dar_c2,Cappuccino,frío extremo,Friday,0,57.0,58.93019585017749,-1.9301958501774905
2024-10-18,Dar_c2,Cold Brew,frío extremo,Friday,0,11.0,14.567188264073568,-3.567188264073568
2024-10-18,Dar_c2,Espresso,frío extremo,Friday,0,18.0,14.711570872515779,3.2884291274842212
2024-10-18,Dar_c2,Flat White,frío extremo,Friday,0,60.0,74.56053109768324,-14.560531097683238
2024-10-18,Dar_c2,Latte,frío extremo,Friday,0,48.0,59.06584387010461,-11.065843870104608
2024-10-18,Dar_c2,Mocha,frío extremo,Friday,0,72.0,73.08963095834584,-1.0896309583458361
2024-10-18,Dar_c3,Cappuccino,nublado,Friday,0,105.0,97.95422486140214,7.045775138597861
2024-10-18,Dar_c3,Cold Brew,nublado,Friday,0,33.0,39.56251514213622,-6.5625151421362204
2024-10-18,Dar_c3,Espresso,nublado,Friday,0,25.0,19.67959487417376,5.320405125826241
2024-10-18,Dar_c3,Flat White,nublado,Friday,0,140.0,118.37232928594116,21.627670714058837
2024-10-18,Dar_c3,Latte,nublado,Friday,0,94.0,78.77737293311047,15.22262706688953
2024-10-18,Dar_c3,Mocha,nublado,Friday,0,35.0,39.5582078186636,-4.558207818663597
2024-10-18,Gol_c1,Cappuccino,parcialmente nublado,Friday,0,80.0,98.31864590028465,-18.31864590028465
2024-10-18,Gol_c1,Cold Brew,parcialmente nublado,Friday,0,42.0,39.56251514213622,2.4374848578637796
2024-10-18,Gol_c1,Espresso,parcialmente nublado,Friday,0,15.0,19.854395681803286,-4.854395681803286
2024-10-18,Gol_c1,Flat White,parcialmente nublado,Friday,0,114.0,118.59435128686215,-4.59435128686215
2024-10-18,Gol_c1,Latte,parcialmente nublado,Friday,0,54.0,78.7168326702399,-24.716832670239896
2024-10-18,Gol_c1,Mocha,parcialmente nublado,Friday,0,35.0,39.5582078186636,-4.558207818663597
2024-10-18,Gol_c2,Cappuccino,soleado,Friday,0,100.0,98.34552670130316,1.6544732986968427
2024-10-18,Gol_c2,Cold Brew,soleado,Friday,0,29.0,39.56251514213622,-10.56251514213622
2024-10-18,Gol_c2,Espresso,soleado,Friday,0,18.0,19.791259614776198,-1.791259614776198
2024-10-18,Gol_c2,Flat White,soleado,Friday,0,93.0,118.41191523802962,-25.41191523802962
2024-10-18,Gol_c2,Latte,soleado,Friday,0,69.0,78.66488300494404,-9.664883004944045
2024-10-18,Gol_c2,Mocha,soleado,Friday,0,33.0,39.5582078186636,-6.558207818663597
2024-10-18,Gol_c3,Cappuccino,soleado,Friday,0,83.0,98.45014317303384,-15.450143173033837
2024-10-18,Gol_c3,Cold Brew,soleado,Friday,0,38.0,39.56251514213622,-1.5625151421362204
2024-10-18,Gol_c3,Espresso,soleado,Friday,0,13.0,19.919953725330586,-6.919953725330586
2024-10-18,Gol_c3,Flat White,soleado,Friday,0,76.0,118.0561073586243,-42.0561073586243
2024-10-18,Gol_c3,Latte,soleado,Friday,0,60.0,78.84630306238033,-18.84630306238033
2024-10-18,Gol_c3,Mocha,soleado,Friday,0,34.0,39.5582078186636,-5.558207818663597
2024-10-18,Gol_c4,Cappuccino,frío extremo,Friday,0,56.0,58.700433797122706,-2.700433797122706
2024-10-18,Gol_c4,Cold Brew,frío extremo,Friday,0,13.0,14.560724451278613,-1.5607244512786131
2024-10-18,Gol_c4,Espresso,frío extremo,Friday,0,16.0,14.904175407764438,1.0958245922355623
2024-10-18,Gol_c4,Flat White,frío extremo,Friday,0,70.0,74.11214026954022,-4.11214026954022
2024-10-18,Gol_c4,Latte,frío extremo,Friday,0,41.0,58.8076575005749,-17.807657500574898
2024-10-18,Gol_c4,Mocha,frío extremo,Friday,0,58.0,73.10460343783991,-15.104603437839913
2024-10-18,Gol_c5,Cappuccino,soleado,Friday,0,135.0,98.2043908370166,36.795609162983396
2024-10-18,Gol_c5,Cold Brew,soleado,Friday,0,42.0,39.56251514213622,2.4374848578637796
2024-10-18,Gol_c5,Espresso,soleado,Friday,0,43.0,19.758632527625554,23.241367472374446
2024-10-18,Gol_c5,Flat White,soleado,Friday,0,155.0,117.96664202614834,37.033357973851665
2024-10-18,Gol_c5,Latte,soleado,Friday,0,102.0,78.56601980271076,23.433980197289245
2024-10-18,Gol_c5,Mocha,soleado,Friday,0,48.0,39.5582078186636,8.441792181336403
2024-10-18,Gol_c6,Cappuccino,lluvia,Friday,0,61.0,73.05281349388319,-12.052813493883193
2024-10-18,Gol_c6,Cold Brew,lluvia,Friday,0,47.0,29.312590017520836,17.687409982479164
2024-10-18,Gol_c6,Espresso,lluvia,Friday,0,15.0,14.254755766256542,0.7452442337434579
