fecha,cafeteria_id,producto,clima,dia_semana,es_finde,temperatura
2024-10-18,Syd_c8,Espresso,nublado,Friday,0,20.0
2024-10-18,Syd_c8,Flat White,nublado,Friday,0,20.0
2024-10-18,Syd_c8,Latte,nublado,Friday,0,20.0
2024-10-18,Syd_c8,Mocha,nublado,Friday,0,20.0
2024-10-18,Syd_c9,Cappuccino,frío extremo,Friday,0,20.0
2024-10-18,Syd_c9,Cold Brew,frío extremo,Friday,0,20.0
2024-10-18,Syd_c9,Espresso,frío extremo,Friday,0,20.0
2024-10-18,Syd_c9,Flat White,frío extremo,Friday,0,20.0
2024-10-18,Syd_c9,Latte,frío extremo,Friday,0,20.0
2024-10-18,Syd_c9,Mocha,frío extremo,Friday,0,20.0
2024-10-19,Ade_c1,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Ade_c1,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Ade_c1,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Ade_c1,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Ade_c1,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Ade_c1,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Ade_c2,Cappuccino,nublado,Saturday,1,20.0
2024-10-19,Ade_c2,Cold Brew,nublado,Saturday,1,20.0
2024-10-19,Ade_c2,Espresso,nublado,Saturday,1,20.0
2024-10-19,Ade_c2,Flat White,nublado,Saturday,1,20.0
2024-10-19,Ade_c2,Latte,nublado,Saturday,1,20.0
2024-10-19,Ade_c2,Mocha,nublado,Saturday,1,20.0
2024-10-19,Ade_c3,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-19,Ade_c3,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-19,Ade_c3,Espresso,frío extremo,Saturday,1,20.0
2024-10-19,Ade_c3,Flat White,frío extremo,Saturday,1,20.0
2024-10-19,Ade_c3,Latte,frío extremo,Saturday,1,20.0
2024-10-19,Ade_c3,Mocha,frío extremo,Saturday,1,20.0
2024-10-19,Ade_c4,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-19,Ade_c4,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-19,Ade_c4,Espresso,viento fuerte,Saturday,1,20.0
2024-10-19,Ade_c4,Flat White,viento fuerte,Saturday,1,20.0
2024-10-19,Ade_c4,Latte,viento fuerte,Saturday,1,20.0
2024-10-19,Ade_c4,Mocha,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c1,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Bri_c1,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Bri_c1,Espresso,soleado,Saturday,1,20.0
2024-10-19,Bri_c1,Flat White,soleado,Saturday,1,20.0
2024-10-19,Bri_c1,Latte,soleado,Saturday,1,20.0
2024-10-19,Bri_c1,Mocha,soleado,Saturday,1,20.0
2024-10-19,Bri_c10,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c10,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c10,Espresso,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c10,Flat White,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c10,Latte,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c10,Mocha,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c2,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-19,Bri_c2,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-19,Bri_c2,Espresso,calor extremo,Saturday,1,20.0
2024-10-19,Bri_c2,Flat White,calor extremo,Saturday,1,20.0
2024-10-19,Bri_c2,Latte,calor extremo,Saturday,1,20.0
2024-10-19,Bri_c2,Mocha,calor extremo,Saturday,1,20.0
2024-10-19,Bri_c3,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-19,Bri_c3,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-19,Bri_c3,Espresso,frío extremo,Saturday,1,20.0
2024-10-19,Bri_c3,Flat White,frío extremo,Saturday,1,20.0
2024-10-19,Bri_c3,Latte,frío extremo,Saturday,1,20.0
2024-10-19,Bri_c3,Mocha,frío extremo,Saturday,1,20.0
2024-10-19,Bri_c4,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c4,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c4,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c4,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c4,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c4,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c5,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c5,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c5,Espresso,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c5,Flat White,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c5,Latte,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c5,Mocha,viento fuerte,Saturday,1,20.0
2024-10-19,Bri_c6,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c6,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c6,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c6,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c6,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c6,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Bri_c7,Cappuccino,lluvia,Saturday,1,20.0
2024-10-19,Bri_c7,Cold Brew,lluvia,Saturday,1,20.0
2024-10-19,Bri_c7,Espresso,lluvia,Saturday,1,20.0
2024-10-19,Bri_c7,Flat White,lluvia,Saturday,1,20.0
2024-10-19,Bri_c7,Latte,lluvia,Saturday,1,20.0
2024-10-19,Bri_c7,Mocha,lluvia,Saturday,1,20.0
2024-10-19,Bri_c8,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Bri_c8,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Bri_c8,Espresso,soleado,Saturday,1,20.0
2024-10-19,Bri_c8,Flat White,soleado,Saturday,1,20.0
2024-10-19,Bri_c8,Latte,soleado,Saturday,1,20.0
2024-10-19,Bri_c8,Mocha,soleado,Saturday,1,20.0
2024-10-19,Bri_c9,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Bri_c9,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Bri_c9,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Bri_c9,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Bri_c9,Latte,tormenta,Saturday,1,20.0
2024-10-19,Bri_c9,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Cai_c1,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Cai_c1,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Cai_c1,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Cai_c1,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Cai_c1,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Cai_c1,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Cai_c2,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-19,Cai_c2,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-19,Cai_c2,Espresso,calor extremo,Saturday,1,20.0
2024-10-19,Cai_c2,Flat White,calor extremo,Saturday,1,20.0
2024-10-19,Cai_c2,Latte,calor extremo,Saturday,1,20.0
2024-10-19,Cai_c2,Mocha,calor extremo,Saturday,1,20.0
2024-10-19,Cai_c3,Cappuccino,nublado,Saturday,1,20.0
2024-10-19,Cai_c3,Cold Brew,nublado,Saturday,1,20.0
2024-10-19,Cai_c3,Espresso,nublado,Saturday,1,20.0
2024-10-19,Cai_c3,Flat White,nublado,Saturday,1,20.0
2024-10-19,Cai_c3,Latte,nublado,Saturday,1,20.0
2024-10-19,Cai_c3,Mocha,nublado,Saturday,1,20.0
2024-10-19,Cai_c4,Cappuccino,nublado,Saturday,1,20.0
2024-10-19,Cai_c4,Cold Brew,nublado,Saturday,1,20.0
2024-10-19,Cai_c4,Espresso,nublado,Saturday,1,20.0
2024-10-19,Cai_c4,Flat White,nublado,Saturday,1,20.0
2024-10-19,Cai_c4,Latte,nublado,Saturday,1,20.0
2024-10-19,Cai_c4,Mocha,nublado,Saturday,1,20.0
2024-10-19,Cai_c5,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-19,Cai_c5,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-19,Cai_c5,Espresso,frío extremo,Saturday,1,20.0
2024-10-19,Cai_c5,Flat White,frío extremo,Saturday,1,20.0
2024-10-19,Cai_c5,Latte,frío extremo,Saturday,1,20.0
2024-10-19,Cai_c5,Mocha,frío extremo,Saturday,1,20.0
2024-10-19,Cai_c6,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-19,Cai_c6,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-19,Cai_c6,Espresso,viento fuerte,Saturday,1,20.0
2024-10-19,Cai_c6,Flat White,viento fuerte,Saturday,1,20.0
2024-10-19,Cai_c6,Latte,viento fuerte,Saturday,1,20.0
2024-10-19,Cai_c6,Mocha,viento fuerte,Saturday,1,20.0
2024-10-19,Can_c1,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c1,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c1,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c1,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c1,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c1,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c2,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c2,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c2,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c2,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c2,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c2,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c3,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c3,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c3,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c3,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c3,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Can_c3,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Dar_c1,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Dar_c1,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Dar_c1,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Dar_c1,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Dar_c1,Latte,tormenta,Saturday,1,20.0
2024-10-19,Dar_c1,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Dar_c2,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Dar_c2,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Dar_c2,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Dar_c2,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Dar_c2,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Dar_c2,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Dar_c3,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Dar_c3,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Dar_c3,Espresso,soleado,Saturday,1,20.0
2024-10-19,Dar_c3,Flat White,soleado,Saturday,1,20.0
2024-10-19,Dar_c3,Latte,soleado,Saturday,1,20.0
2024-10-19,Dar_c3,Mocha,soleado,Saturday,1,20.0
2024-10-19,Gol_c1,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c1,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c1,Espresso,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c1,Flat White,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c1,Latte,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c1,Mocha,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c2,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Gol_c2,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Gol_c2,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Gol_c2,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Gol_c2,Latte,tormenta,Saturday,1,20.0
2024-10-19,Gol_c2,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Gol_c3,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c3,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c3,Espresso,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c3,Flat White,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c3,Latte,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c3,Mocha,calor extremo,Saturday,1,20.0
2024-10-19,Gol_c4,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Gol_c4,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Gol_c4,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Gol_c4,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Gol_c4,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Gol_c4,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Gol_c5,Cappuccino,lluvia,Saturday,1,20.0
2024-10-19,Gol_c5,Cold Brew,lluvia,Saturday,1,20.0
2024-10-19,Gol_c5,Espresso,lluvia,Saturday,1,20.0
2024-10-19,Gol_c5,Flat White,lluvia,Saturday,1,20.0
2024-10-19,Gol_c5,Latte,lluvia,Saturday,1,20.0
2024-10-19,Gol_c5,Mocha,lluvia,Saturday,1,20.0
2024-10-19,Gol_c6,Cappuccino,nublado,Saturday,1,20.0
2024-10-19,Gol_c6,Cold Brew,nublado,Saturday,1,20.0
2024-10-19,Gol_c6,Espresso,nublado,Saturday,1,20.0
2024-10-19,Gol_c6,Flat White,nublado,Saturday,1,20.0
2024-10-19,Gol_c6,Latte,nublado,Saturday,1,20.0
2024-10-19,Gol_c6,Mocha,nublado,Saturday,1,20.0
2024-10-19,Hob_c1,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Hob_c1,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Hob_c1,Espresso,soleado,Saturday,1,20.0
2024-10-19,Hob_c1,Flat White,soleado,Saturday,1,20.0
2024-10-19,Hob_c1,Latte,soleado,Saturday,1,20.0
2024-10-19,Hob_c1,Mocha,soleado,Saturday,1,20.0
2024-10-19,Hob_c2,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Hob_c2,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Hob_c2,Espresso,soleado,Saturday,1,20.0
2024-10-19,Hob_c2,Flat White,soleado,Saturday,1,20.0
2024-10-19,Hob_c2,Latte,soleado,Saturday,1,20.0
2024-10-19,Hob_c2,Mocha,soleado,Saturday,1,20.0
2024-10-19,Hob_c3,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Hob_c3,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Hob_c3,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Hob_c3,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Hob_c3,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Hob_c3,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Hob_c4,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-19,Hob_c4,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-19,Hob_c4,Espresso,viento fuerte,Saturday,1,20.0
2024-10-19,Hob_c4,Flat White,viento fuerte,Saturday,1,20.0
2024-10-19,Hob_c4,Latte,viento fuerte,Saturday,1,20.0
2024-10-19,Hob_c4,Mocha,viento fuerte,Saturday,1,20.0
2024-10-19,Mel_c1,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Mel_c1,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Mel_c1,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Mel_c1,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Mel_c1,Latte,tormenta,Saturday,1,20.0
2024-10-19,Mel_c1,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Mel_c10,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c10,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c10,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c10,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c10,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c10,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c11,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Mel_c11,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Mel_c11,Espresso,soleado,Saturday,1,20.0
2024-10-19,Mel_c11,Flat White,soleado,Saturday,1,20.0
2024-10-19,Mel_c11,Latte,soleado,Saturday,1,20.0
2024-10-19,Mel_c11,Mocha,soleado,Saturday,1,20.0
2024-10-19,Mel_c12,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-19,Mel_c12,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-19,Mel_c12,Espresso,viento fuerte,Saturday,1,20.0
2024-10-19,Mel_c12,Flat White,viento fuerte,Saturday,1,20.0
2024-10-19,Mel_c12,Latte,viento fuerte,Saturday,1,20.0
2024-10-19,Mel_c12,Mocha,viento fuerte,Saturday,1,20.0
2024-10-19,Mel_c13,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c13,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c13,Espresso,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c13,Flat White,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c13,Latte,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c13,Mocha,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c14,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Mel_c14,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Mel_c14,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Mel_c14,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Mel_c14,Latte,tormenta,Saturday,1,20.0
2024-10-19,Mel_c14,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Mel_c15,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c15,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c15,Espresso,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c15,Flat White,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c15,Latte,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c15,Mocha,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c2,Cappuccino,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c2,Cold Brew,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c2,Espresso,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c2,Flat White,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c2,Latte,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c2,Mocha,frío extremo,Saturday,1,20.0
2024-10-19,Mel_c3,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Mel_c3,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Mel_c3,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Mel_c3,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Mel_c3,Latte,tormenta,Saturday,1,20.0
2024-10-19,Mel_c3,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Mel_c4,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c4,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c4,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c4,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c4,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c4,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c5,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Mel_c5,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Mel_c5,Espresso,soleado,Saturday,1,20.0
2024-10-19,Mel_c5,Flat White,soleado,Saturday,1,20.0
2024-10-19,Mel_c5,Latte,soleado,Saturday,1,20.0
2024-10-19,Mel_c5,Mocha,soleado,Saturday,1,20.0
2024-10-19,Mel_c6,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Mel_c6,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Mel_c6,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Mel_c6,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Mel_c6,Latte,tormenta,Saturday,1,20.0
2024-10-19,Mel_c6,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Mel_c7,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c7,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c7,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c7,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c7,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c7,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Mel_c8,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Mel_c8,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Mel_c8,Espresso,soleado,Saturday,1,20.0
2024-10-19,Mel_c8,Flat White,soleado,Saturday,1,20.0
2024-10-19,Mel_c8,Latte,soleado,Saturday,1,20.0
2024-10-19,Mel_c8,Mocha,soleado,Saturday,1,20.0
2024-10-19,Mel_c9,Cappuccino,lluvia,Saturday,1,20.0
2024-10-19,Mel_c9,Cold Brew,lluvia,Saturday,1,20.0
2024-10-19,Mel_c9,Espresso,lluvia,Saturday,1,20.0
2024-10-19,Mel_c9,Flat White,lluvia,Saturday,1,20.0
2024-10-19,Mel_c9,Latte,lluvia,Saturday,1,20.0
2024-10-19,Mel_c9,Mocha,lluvia,Saturday,1,20.0
2024-10-19,Per_c1,Cappuccino,lluvia,Saturday,1,20.0
2024-10-19,Per_c1,Cold Brew,lluvia,Saturday,1,20.0
2024-10-19,Per_c1,Espresso,lluvia,Saturday,1,20.0
2024-10-19,Per_c1,Flat White,lluvia,Saturday,1,20.0
2024-10-19,Per_c1,Latte,lluvia,Saturday,1,20.0
2024-10-19,Per_c1,Mocha,lluvia,Saturday,1,20.0
2024-10-19,Per_c10,Cappuccino,lluvia,Saturday,1,20.0
2024-10-19,Per_c10,Cold Brew,lluvia,Saturday,1,20.0
2024-10-19,Per_c10,Espresso,lluvia,Saturday,1,20.0
2024-10-19,Per_c10,Flat White,lluvia,Saturday,1,20.0
2024-10-19,Per_c10,Latte,lluvia,Saturday,1,20.0
2024-10-19,Per_c10,Mocha,lluvia,Saturday,1,20.0
2024-10-19,Per_c2,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Per_c2,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Per_c2,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Per_c2,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Per_c2,Latte,tormenta,Saturday,1,20.0
2024-10-19,Per_c2,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Per_c3,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c3,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c3,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c3,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c3,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c3,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c4,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c4,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c4,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c4,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c4,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c4,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c5,Cappuccino,viento fuerte,Saturday,1,20.0
2024-10-19,Per_c5,Cold Brew,viento fuerte,Saturday,1,20.0
2024-10-19,Per_c5,Espresso,viento fuerte,Saturday,1,20.0
2024-10-19,Per_c5,Flat White,viento fuerte,Saturday,1,20.0
2024-10-19,Per_c5,Latte,viento fuerte,Saturday,1,20.0
2024-10-19,Per_c5,Mocha,viento fuerte,Saturday,1,20.0
2024-10-19,Per_c6,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Per_c6,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Per_c6,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Per_c6,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Per_c6,Latte,tormenta,Saturday,1,20.0
2024-10-19,Per_c6,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Per_c7,Cappuccino,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c7,Cold Brew,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c7,Espresso,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c7,Flat White,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c7,Latte,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c7,Mocha,parcialmente nublado,Saturday,1,20.0
2024-10-19,Per_c8,Cappuccino,calor extremo,Saturday,1,20.0
2024-10-19,Per_c8,Cold Brew,calor extremo,Saturday,1,20.0
2024-10-19,Per_c8,Espresso,calor extremo,Saturday,1,20.0
2024-10-19,Per_c8,Flat White,calor extremo,Saturday,1,20.0
2024-10-19,Per_c8,Latte,calor extremo,Saturday,1,20.0
2024-10-19,Per_c8,Mocha,calor extremo,Saturday,1,20.0
2024-10-19,Per_c9,Cappuccino,tormenta,Saturday,1,20.0
2024-10-19,Per_c9,Cold Brew,tormenta,Saturday,1,20.0
2024-10-19,Per_c9,Espresso,tormenta,Saturday,1,20.0
2024-10-19,Per_c9,Flat White,tormenta,Saturday,1,20.0
2024-10-19,Per_c9,Latte,tormenta,Saturday,1,20.0
2024-10-19,Per_c9,Mocha,tormenta,Saturday,1,20.0
2024-10-19,Syd_c1,Cappuccino,soleado,Saturday,1,20.0
2024-10-19,Syd_c1,Cold Brew,soleado,Saturday,1,20.0
2024-10-19,Syd_c1,Espresso,soleado,Saturday,1,20.0
2024-10-19,Syd_c1,Flat White,soleado,Saturday,1,20.0
2024-10-19,Syd_c1,Latte,soleado,Saturday,1,20.0
2024-10-19,Syd_c1,Mocha,soleado,Saturday,1,20.0
2024-10-19,Syd_c10,Cappuccino,calor extremo,Saturday,1,20.0
