fecha,cafeteria_id,producto,clima,dia_semana,es_finde,predicho
2024-10-20,Mel_c14,Latte,calor extremo,Sunday,1,95.2927028065135
2024-10-20,Mel_c14,Mocha,calor extremo,Sunday,1,50.93637211481169
2024-10-20,Mel_c15,Cappuccino,parcialmente nublado,Sunday,1,127.80061276630417
2024-10-20,Mel_c15,Cold Brew,parcialmente nublado,Sunday,1,51.208840853291534
2024-10-20,Mel_c15,Espresso,parcialmente nublado,Sunday,1,25.487741230133455
2024-10-20,Mel_c15,Flat White,parcialmente nublado,Sunday,1,153.6832791501404
2024-10-20,Mel_c15,Latte,parcialmente nublado,Sunday,1,101.35262728904291
2024-10-20,Mel_c15,Mocha,parcialmente nublado,Sunday,1,50.99400612173683
2024-10-20,Mel_c2,Cappuccino,lluvia,Sunday,1,94.16596664406728
2024-10-20,Mel_c2,Cold Brew,lluvia,Sunday,1,38.073048669265425
2024-10-20,Mel_c2,Espresso,lluvia,Sunday,1,18.82931418523752
2024-10-20,Mel_c2,Flat White,lluvia,Sunday,1,112.8062336225588
2024-10-20,Mel_c2,Latte,lluvia,Sunday,1,74.92877896914699
2024-10-20,Mel_c2,Mocha,lluvia,Sunday,1,38.22026983491507
2024-10-20,Mel_c3,Cappuccino,frío extremo,Sunday,1,103.1263728591367
2024-10-20,Mel_c3,Cold Brew,frío extremo,Sunday,1,32.624079687236815
2024-10-20,Mel_c3,Espresso,frío extremo,Sunday,1,25.38778937452644
2024-10-20,Mel_c3,Flat White,frío extremo,Sunday,1,117.26230970531114
2024-10-20,Mel_c3,Latte,frío extremo,Sunday,1,99.62667653719221
2024-10-20,Mel_c3,Mocha,frío extremo,Sunday,1,72.1533234414735
2024-10-20,Mel_c4,Cappuccino,parcialmente nublado,Sunday,1,126.75263558008939
2024-10-20,Mel_c4,Cold Brew,parcialmente nublado,Sunday,1,51.208840853291534
2024-10-20,Mel_c4,Espresso,parcialmente nublado,Sunday,1,25.277382647889684
2024-10-20,Mel_c4,Flat White,parcialmente nublado,Sunday,1,152.7987707650788
2024-10-20,Mel_c4,Latte,parcialmente nublado,Sunday,1,101.35262728904291
2024-10-20,Mel_c4,Mocha,parcialmente nublado,Sunday,1,50.99400612173683
2024-10-20,Mel_c5,Cappuccino,lluvia,Sunday,1,93.73388751145096
2024-10-20,Mel_c5,Cold Brew,lluvia,Sunday,1,39.719853361423525
2024-10-20,Mel_c5,Espresso,lluvia,Sunday,1,18.19529811522451
2024-10-20,Mel_c5,Flat White,lluvia,Sunday,1,116.11409951967116
2024-10-20,Mel_c5,Latte,lluvia,Sunday,1,75.32421342900626
2024-10-20,Mel_c5,Mocha,lluvia,Sunday,1,38.22026983491507
2024-10-20,Mel_c6,Cappuccino,soleado,Sunday,1,127.84962618438485
2024-10-20,Mel_c6,Cold Brew,soleado,Sunday,1,51.208840853291534
2024-10-20,Mel_c6,Espresso,soleado,Sunday,1,25.457701852726682
2024-10-20,Mel_c6,Flat White,soleado,Sunday,1,153.2864682443202
2024-10-20,Mel_c6,Latte,soleado,Sunday,1,101.37037850179414
2024-10-20,Mel_c6,Mocha,soleado,Sunday,1,50.99400612173683
2024-10-20,Mel_c7,Cappuccino,soleado,Sunday,1,128.1899100777362
2024-10-20,Mel_c7,Cold Brew,soleado,Sunday,1,51.208840853291534
2024-10-20,Mel_c7,Espresso,soleado,Sunday,1,25.75083721070683
2024-10-20,Mel_c7,Flat White,soleado,Sunday,1,156.5517412641491
2024-10-20,Mel_c7,Latte,soleado,Sunday,1,101.37037850179414
2024-10-20,Mel_c7,Mocha,soleado,Sunday,1,50.99400612173683
2024-10-20,Mel_c8,Cappuccino,nublado,Sunday,1,127.8499138774321
2024-10-20,Mel_c8,Cold Brew,nublado,Sunday,1,51.208840853291534
2024-10-20,Mel_c8,Espresso,nublado,Sunday,1,25.528167162256523
2024-10-20,Mel_c8,Flat White,nublado,Sunday,1,153.2261168066743
2024-10-20,Mel_c8,Latte,nublado,Sunday,1,101.37037850179414
2024-10-20,Mel_c8,Mocha,nublado,Sunday,1,50.99400612173683
2024-10-20,Mel_c9,Cappuccino,calor extremo,Sunday,1,115.46398800232362
2024-10-20,Mel_c9,Cold Brew,calor extremo,Sunday,1,106.43258690667781
2024-10-20,Mel_c9,Espresso,calor extremo,Sunday,1,25.397747212611318
2024-10-20,Mel_c9,Flat White,calor extremo,Sunday,1,136.97065944465496
2024-10-20,Mel_c9,Latte,calor extremo,Sunday,1,95.7206789509761
2024-10-20,Mel_c9,Mocha,calor extremo,Sunday,1,51.10065026458934
2024-10-20,Per_c1,Cappuccino,lluvia,Sunday,1,95.4729890995447
2024-10-20,Per_c1,Cold Brew,lluvia,Sunday,1,38.12475641084159
2024-10-20,Per_c1,Espresso,lluvia,Sunday,1,19.898133783292835
2024-10-20,Per_c1,Flat White,lluvia,Sunday,1,114.36010073411767
2024-10-20,Per_c1,Latte,lluvia,Sunday,1,75.3927457950777
2024-10-20,Per_c1,Mocha,lluvia,Sunday,1,38.341919605841156
2024-10-20,Per_c10,Cappuccino,parcialmente nublado,Sunday,1,127.88066625906691
2024-10-20,Per_c10,Cold Brew,parcialmente nublado,Sunday,1,51.208840853291534
2024-10-20,Per_c10,Espresso,parcialmente nublado,Sunday,1,25.521706337357276
2024-10-20,Per_c10,Flat White,parcialmente nublado,Sunday,1,153.0433129539937
2024-10-20,Per_c10,Latte,parcialmente nublado,Sunday,1,101.35262728904291
2024-10-20,Per_c10,Mocha,parcialmente nublado,Sunday,1,50.99400612173683
2024-10-20,Per_c2,Cappuccino,parcialmente nublado,Sunday,1,127.80061276630417
2024-10-20,Per_c2,Cold Brew,parcialmente nublado,Sunday,1,51.208840853291534
2024-10-20,Per_c2,Espresso,parcialmente nublado,Sunday,1,25.430715574803283
2024-10-20,Per_c2,Flat White,parcialmente nublado,Sunday,1,153.18375452327587
2024-10-20,Per_c2,Latte,parcialmente nublado,Sunday,1,101.35262728904291
2024-10-20,Per_c2,Mocha,parcialmente nublado,Sunday,1,50.99400612173683
2024-10-20,Per_c3,Cappuccino,lluvia,Sunday,1,94.32989844837408
2024-10-20,Per_c3,Cold Brew,lluvia,Sunday,1,38.12475641084159
2024-10-20,Per_c3,Espresso,lluvia,Sunday,1,18.806024405991884
2024-10-20,Per_c3,Flat White,lluvia,Sunday,1,115.51122978465914
2024-10-20,Per_c3,Latte,lluvia,Sunday,1,75.46493738467811
2024-10-20,Per_c3,Mocha,lluvia,Sunday,1,38.28201968087934
2024-10-20,Per_c4,Cappuccino,calor extremo,Sunday,1,115.04373906487463
2024-10-20,Per_c4,Cold Brew,calor extremo,Sunday,1,105.8862787724308
2024-10-20,Per_c4,Espresso,calor extremo,Sunday,1,25.520712326480457
2024-10-20,Per_c4,Flat White,calor extremo,Sunday,1,135.81418632691336
2024-10-20,Per_c4,Latte,calor extremo,Sunday,1,95.02375550344193
2024-10-20,Per_c4,Mocha,calor extremo,Sunday,1,51.10065026458934
2024-10-20,Per_c5,Cappuccino,calor extremo,Sunday,1,114.4838974987902
2024-10-20,Per_c5,Cold Brew,calor extremo,Sunday,1,106.22243809715401
2024-10-20,Per_c5,Espresso,calor extremo,Sunday,1,25.357305936127958
2024-10-20,Per_c5,Flat White,calor extremo,Sunday,1,137.04498584831538
2024-10-20,Per_c5,Latte,calor extremo,Sunday,1,95.02375550344193
2024-10-20,Per_c5,Mocha,calor extremo,Sunday,1,51.10065026458934
2024-10-20,Per_c6,Cappuccino,parcialmente nublado,Sunday,1,127.80061276630417
2024-10-20,Per_c6,Cold Brew,parcialmente nublado,Sunday,1,51.208840853291534
2024-10-20,Per_c6,Espresso,parcialmente nublado,Sunday,1,25.494499478978764
2024-10-20,Per_c6,Flat White,parcialmente nublado,Sunday,1,149.59880464446883
2024-10-20,Per_c6,Latte,parcialmente nublado,Sunday,1,101.35262728904291
2024-10-20,Per_c6,Mocha,parcialmente nublado,Sunday,1,50.99400612173683
2024-10-20,Per_c7,Cappuccino,soleado,Sunday,1,127.63678713274194
2024-10-20,Per_c7,Cold Brew,soleado,Sunday,1,51.208840853291534
2024-10-20,Per_c7,Espresso,soleado,Sunday,1,25.487579534009807
2024-10-20,Per_c7,Flat White,soleado,Sunday,1,153.2309894454012
2024-10-20,Per_c7,Latte,soleado,Sunday,1,101.37037850179414
2024-10-20,Per_c7,Mocha,soleado,Sunday,1,50.99400612173683
2024-10-20,Per_c8,Cappuccino,soleado,Sunday,1,127.8165712229199
2024-10-20,Per_c8,Cold Brew,soleado,Sunday,1,51.208840853291534
2024-10-20,Per_c8,Espresso,soleado,Sunday,1,25.50204106786079
2024-10-20,Per_c8,Flat White,soleado,Sunday,1,153.2864682443202
2024-10-20,Per_c8,Latte,soleado,Sunday,1,101.37037850179414
2024-10-20,Per_c8,Mocha,soleado,Sunday,1,50.99400612173683
2024-10-20,Per_c9,Cappuccino,calor extremo,Sunday,1,115.14239714827376
2024-10-20,Per_c9,Cold Brew,calor extremo,Sunday,1,106.22243809715401
2024-10-20,Per_c9,Espresso,calor extremo,Sunday,1,25.524978799837314
2024-10-20,Per_c9,Flat White,calor extremo,Sunday,1,136.88206347388615
2024-10-20,Per_c9,Latte,calor extremo,Sunday,1,95.5636726679565
2024-10-20,Per_c9,Mocha,calor extremo,Sunday,1,51.10065026458934
2024-10-20,Syd_c1,Cappuccino,parcialmente nublado,Sunday,1,127.83943266451186
2024-10-20,Syd_c1,Cold Brew,parcialmente nublado,Sunday,1,51.208840853291534
2024-10-20,Syd_c1,Espresso,parcialmente nublado,Sunday,1,25.212417149570502
2024-10-20,Syd_c1,Flat White,parcialmente nublado,Sunday,1,153.86443469857912
2024-10-20,Syd_c1,Latte,parcialmente nublado,Sunday,1,101.35262728904291
2024-10-20,Syd_c1,Mocha,parcialmente nublado,Sunday,1,50.99400612173683
2024-10-20,Syd_c10,Cappuccino,nublado,Sunday,1,131.5401796569782
2024-10-20,Syd_c10,Cold Brew,nublado,Sunday,1,51.208840853291534
2024-10-20,Syd_c10,Espresso,nublado,Sunday,1,25.688650273022223
2024-10-20,Syd_c10,Flat White,nublado,Sunday,1,159.13717820840057
2024-10-20,Syd_c10,Latte,nublado,Sunday,1,101.37037850179414
2024-10-20,Syd_c10,Mocha,nublado,Sunday,1,50.99400612173683
2024-10-20,Syd_c11,Cappuccino,calor extremo,Sunday,1,115.04373906487463
2024-10-20,Syd_c11,Cold Brew,calor extremo,Sunday,1,106.22243809715401
2024-10-20,Syd_c11,Espresso,calor extremo,Sunday,1,25.494981846769083
2024-10-20,Syd_c11,Flat White,calor extremo,Sunday,1,136.90265443494073
2024-10-20,Syd_c11,Latte,calor extremo,Sunday,1,94.88651152270357
2024-10-20,Syd_c11,Mocha,calor extremo,Sunday,1,51.10065026458934
2024-10-20,Syd_c12,Cappuccino,frío extremo,Sunday,1,103.08386468513358
2024-10-20,Syd_c12,Cold Brew,frío extremo,Sunday,1,32.624079687236815
2024-10-20,Syd_c12,Espresso,frío extremo,Sunday,1,25.21734079817038
2024-10-20,Syd_c12,Flat White,frío extremo,Sunday,1,114.10644130001016
2024-10-20,Syd_c12,Latte,frío extremo,Sunday,1,99.79249652767841
2024-10-20,Syd_c12,Mocha,frío extremo,Sunday,1,71.82983386405978
2024-10-20,Syd_c13,Cappuccino,calor extremo,Sunday,1,114.86933802999755
2024-10-20,Syd_c13,Cold Brew,calor extremo,Sunday,1,107.37619462756915
2024-10-20,Syd_c13,Espresso,calor extremo,Sunday,1,25.385539661108783
2024-10-20,Syd_c13,Flat White,calor extremo,Sunday,1,137.02681762946688
2024-10-20,Syd_c13,Latte,calor extremo,Sunday,1,95.02375550344193
2024-10-20,Syd_c13,Mocha,calor extremo,Sunday,1,51.10065026458934
2024-10-20,Syd_c14,Cappuccino,lluvia,Sunday,1,92.66755173558242
2024-10-20,Syd_c14,Cold Brew,lluvia,Sunday,1,38.12475641084159
2024-10-20,Syd_c14,Espresso,lluvia,Sunday,1,17.971443951497704
2024-10-20,Syd_c14,Flat White,lluvia,Sunday,1,113.8335375687527
2024-10-20,Syd_c14,Latte,lluvia,Sunday,1,74.8298740538298
2024-10-20,Syd_c14,Mocha,lluvia,Sunday,1,38.22026983491507
2024-10-20,Syd_c15,Cappuccino,nublado,Sunday,1,127.80061276630417
2024-10-20,Syd_c15,Cold Brew,nublado,Sunday,1,51.208840853291534
2024-10-20,Syd_c15,Espresso,nublado,Sunday,1,25.524378076582977
2024-10-20,Syd_c15,Flat White,nublado,Sunday,1,153.51090061979232
2024-10-20,Syd_c15,Latte,nublado,Sunday,1,101.37037850179414
2024-10-20,Syd_c15,Mocha,nublado,Sunday,1,50.99400612173683
2024-10-20,Syd_c2,Cappuccino,nublado,Sunday,1,127.5205775078057
2024-10-20,Syd_c2,Cold Brew,nublado,Sunday,1,51.208840853291534
2024-10-20,Syd_c2,Espresso,nublado,Sunday,1,25.412753793672334
2024-10-20,Syd_c2,Flat White,nublado,Sunday,1,153.2261168066743
2024-10-20,Syd_c2,Latte,nublado,Sunday,1,101.37037850179414
2024-10-20,Syd_c2,Mocha,nublado,Sunday,1,50.99400612173683
2024-10-20,Syd_c3,Cappuccino,nublado,Sunday,1,128.65373140699253
2024-10-20,Syd_c3,Cold Brew,nublado,Sunday,1,51.208840853291534
2024-10-20,Syd_c3,Espresso,nublado,Sunday,1,25.594397149572536
2024-10-20,Syd_c3,Flat White,nublado,Sunday,1,153.46210518957915
2024-10-20,Syd_c3,Latte,nublado,Sunday,1,101.49140058013039
2024-10-20,Syd_c3,Mocha,nublado,Sunday,1,50.99400612173683
2024-10-20,Syd_c4,Cappuccino,viento fuerte,Sunday,1,127.71811337102095
2024-10-20,Syd_c4,Cold Brew,viento fuerte,Sunday,1,51.208840853291534
2024-10-20,Syd_c4,Espresso,viento fuerte,Sunday,1,28.477929786193148
2024-10-20,Syd_c4,Flat White,viento fuerte,Sunday,1,151.78257013708384
2024-10-20,Syd_c4,Latte,viento fuerte,Sunday,1,101.37037850179414
2024-10-20,Syd_c4,Mocha,viento fuerte,Sunday,1,50.99400612173683
2024-10-20,Syd_c5,Cappuccino,lluvia,Sunday,1,94.24047674507737
2024-10-20,Syd_c5,Cold Brew,lluvia,Sunday,1,38.12475641084159
2024-10-20,Syd_c5,Espresso,lluvia,Sunday,1,24.68589798045211
2024-10-20,Syd_c5,Flat White,lluvia,Sunday,1,113.71333318218781
2024-10-20,Syd_c5,Latte,lluvia,Sunday,1,75.3927457950777
2024-10-20,Syd_c5,Mocha,lluvia,Sunday,1,38.33392587070141
2024-10-20,Syd_c6,Cappuccino,soleado,Sunday,1,127.85657968893729
2024-10-20,Syd_c6,Cold Brew,soleado,Sunday,1,51.208840853291534
2024-10-20,Syd_c6,Espresso,soleado,Sunday,1,25.494649603657606
2024-10-20,Syd_c6,Flat White,soleado,Sunday,1,153.2864682443202
2024-10-20,Syd_c6,Latte,soleado,Sunday,1,101.37037850179414
2024-10-20,Syd_c6,Mocha,soleado,Sunday,1,50.99400612173683
2024-10-20,Syd_c7,Cappuccino,soleado,Sunday,1,127.8165712229199
2024-10-20,Syd_c7,Cold Brew,soleado,Sunday,1,51.208840853291534
2024-10-20,Syd_c7,Espresso,soleado,Sunday,1,25.44140207504712
2024-10-20,Syd_c7,Flat White,soleado,Sunday,1,153.41344285563346
2024-10-20,Syd_c7,Latte,soleado,Sunday,1,101.37037850179414
2024-10-20,Syd_c7,Mocha,soleado,Sunday,1,50.99400612173683
2024-10-20,Syd_c8,Cappuccino,frío extremo,Sunday,1,102.7300867846954
2024-10-20,Syd_c8,Cold Brew,frío extremo,Sunday,1,32.624079687236815
2024-10-20,Syd_c8,Espresso,frío extremo,Sunday,1,25.325381575961384
2024-10-20,Syd_c8,Flat White,frío extremo,Sunday,1,116.80256501347412
2024-10-20,Syd_c8,Latte,frío extremo,Sunday,1,99.74527656412039
2024-10-20,Syd_c8,Mocha,frío extremo,Sunday,1,71.90934464402173
2024-10-20,Syd_c9,Cappuccino,tormenta,Sunday,1,96.4115009223187
2024-10-20,Syd_c9,Cold Brew,tormenta,Sunday,1,38.47528782211435
2024-10-20,Syd_c9,Espresso,tormenta,Sunday,1,21.10346645601263
2024-10-20,Syd_c9,Flat White,tormenta,Sunday,1,113.82580410597615
2024-10-20,Syd_c9,Latte,tormenta,Sunday,1,76.77785339337471
2024-10-20,Syd_c9,Mocha,tormenta,Sunday,1,38.45126840690571
2024-10-21,Ade_c1,Cappuccino,frío extremo,Monday,0,80.71102901387192
2024-10-21,Ade_c1,Cold Brew,frío extremo,Monday,0,27.49157489187827
2024-10-21,Ade_c1,Espresso,frío extremo,Monday,0,18.649922845533627
2024-10-21,Ade_c1,Flat White,frío extremo,Monday,0,95.30449766424566
2024-10-21,Ade_c1,Latte,frío extremo,Monday,0,71.09457929658446
2024-10-21,Ade_c1,Mocha,frío extremo,Monday,0,57.05305947388405
2024-10-21,Ade_c2,Cappuccino,frío extremo,Monday,0,80.39544063339784
2024-10-21,Ade_c2,Cold Brew,frío extremo,Monday,0,27.49157489187827
2024-10-21,Ade_c2,Espresso,frío extremo,Monday,0,18.602746148928226
2024-10-21,Ade_c2,Flat White,frío extremo,Monday,0,95.08421972940666
2024-10-21,Ade_c2,Latte,frío extremo,Monday,0,69.9987819249313
2024-10-21,Ade_c2,Mocha,frío extremo,Monday,0,56.861470849984315
2024-10-21,Ade_c3,Cappuccino,soleado,Monday,0,98.45505889532056
2024-10-21,Ade_c3,Cold Brew,soleado,Monday,0,39.56251514213622
2024-10-21,Ade_c3,Espresso,soleado,Monday,0,19.760110787297457
2024-10-21,Ade_c3,Flat White,soleado,Monday,0,122.17595480287548
2024-10-21,Ade_c3,Latte,soleado,Monday,0,78.77389542589479
2024-10-21,Ade_c3,Mocha,soleado,Monday,0,39.5582078186636
2024-10-21,Ade_c4,Cappuccino,nublado,Monday,0,98.34665604525252
2024-10-21,Ade_c4,Cold Brew,nublado,Monday,0,39.56251514213622
2024-10-21,Ade_c4,Espresso,nublado,Monday,0,19.834883183124525
2024-10-21,Ade_c4,Flat White,nublado,Monday,0,118.56317111446978
2024-10-21,Ade_c4,Latte,nublado,Monday,0,78.79013149791288
2024-10-21,Ade_c4,Mocha,nublado,Monday,0,39.5582078186636
2024-10-21,Bri_c1,Cappuccino,frío extremo,Monday,0,80.89326128743755
2024-10-21,Bri_c1,Cold Brew,frío extremo,Monday,0,27.49919626313334
2024-10-21,Bri_c1,Espresso,frío extremo,Monday,0,18.59970329975605
2024-10-21,Bri_c1,Flat White,frío extremo,Monday,0,95.14089574117047
2024-10-21,Bri_c1,Latte,frío extremo,Monday,0,69.89652027734243
2024-10-21,Bri_c1,Mocha,frío extremo,Monday,0,57.05305947388405
2024-10-21,Bri_c10,Cappuccino,frío extremo,Monday,0,80.99041100003868
2024-10-21,Bri_c10,Cold Brew,frío extremo,Monday,0,27.53866669338085
2024-10-21,Bri_c10,Espresso,frío extremo,Monday,0,18.615424340648175
2024-10-21,Bri_c10,Flat White,frío extremo,Monday,0,98.30211432642105
2024-10-21,Bri_c10,Latte,frío extremo,Monday,0,69.89418482506835
2024-10-21,Bri_c10,Mocha,frío extremo,Monday,0,57.05305947388405
2024-10-21,Bri_c2,Cappuccino,frío extremo,Monday,0,80.64126659587475
2024-10-21,Bri_c2,Cold Brew,frío extremo,Monday,0,27.373034305637795
2024-10-21,Bri_c2,Espresso,frío extremo,Monday,0,18.67930180122668
2024-10-21,Bri_c2,Flat White,frío extremo,Monday,0,95.17567487399728
2024-10-21,Bri_c2,Latte,frío extremo,Monday,0,69.9987819249313
2024-10-21,Bri_c2,Mocha,frío extremo,Monday,0,56.50917084704373
2024-10-21,Bri_c3,Cappuccino,lluvia,Monday,0,75.45873513440146
2024-10-21,Bri_c3,Cold Brew,lluvia,Monday,0,29.35251801763166
2024-10-21,Bri_c3,Espresso,lluvia,Monday,0,17.385729687493622
2024-10-21,Bri_c3,Flat White,lluvia,Monday,0,89.30405383836452
2024-10-21,Bri_c3,Latte,lluvia,Monday,0,62.18397832668301
2024-10-21,Bri_c3,Mocha,lluvia,Monday,0,30.584560861052445
2024-10-21,Bri_c4,Cappuccino,frío extremo,Monday,0,81.29988749679764
2024-10-21,Bri_c4,Cold Brew,frío extremo,Monday,0,27.49157489187827
2024-10-21,Bri_c4,Espresso,frío extremo,Monday,0,18.740187296889886
2024-10-21,Bri_c4,Flat White,frío extremo,Monday,0,95.20901649780328
2024-10-21,Bri_c4,Latte,frío extremo,Monday,0,69.9987819249313
2024-10-21,Bri_c4,Mocha,frío extremo,Monday,0,57.05305947388405
2024-10-21,Bri_c5,Cappuccino,soleado,Monday,0,98.4012122483348
2024-10-21,Bri_c5,Cold Brew,soleado,Monday,0,39.56251514213622
2024-10-21,Bri_c5,Espresso,soleado,Monday,0,19.840933256943035
2024-10-21,Bri_c5,Flat White,soleado,Monday,0,118.68436334343897
2024-10-21,Bri_c5,Latte,soleado,Monday,0,78.77389542589479
2024-10-21,Bri_c5,Mocha,soleado,Monday,0,39.5582078186636
2024-10-21,Bri_c6,Cappuccino,nublado,Monday,0,98.93584279872573
2024-10-21,Bri_c6,Cold Brew,nublado,Monday,0,39.56251514213622
2024-10-21,Bri_c6,Espresso,nublado,Monday,0,19.907951207711946
2024-10-21,Bri_c6,Flat White,nublado,Monday,0,118.52389582331136
2024-10-21,Bri_c6,Latte,nublado,Monday,0,78.79013149791288
2024-10-21,Bri_c6,Mocha,nublado,Monday,0,39.5582078186636
2024-10-21,Bri_c7,Cappuccino,nublado,Monday,0,98.35923065847334
2024-10-21,Bri_c7,Cold Brew,nublado,Monday,0,39.56251514213622
2024-10-21,Bri_c7,Espresso,nublado,Monday,0,19.824138842702382
2024-10-21,Bri_c7,Flat White,nublado,Monday,0,118.52389582331136
2024-10-21,Bri_c7,Latte,nublado,Monday,0,78.79013149791288
2024-10-21,Bri_c7,Mocha,nublado,Monday,0,39.5582078186636
2024-10-21,Bri_c8,Cappuccino,soleado,Monday,0,98.3284948961203
2024-10-21,Bri_c8,Cold Brew,soleado,Monday,0,39.56251514213622
2024-10-21,Bri_c8,Espresso,soleado,Monday,0,19.751110137290038
2024-10-21,Bri_c8,Flat White,soleado,Monday,0,118.66470730771444
2024-10-21,Bri_c8,Latte,soleado,Monday,0,78.77389542589479
2024-10-21,Bri_c8,Mocha,soleado,Monday,0,39.5582078186636
2024-10-21,Bri_c9,Cappuccino,lluvia,Monday,0,75.09510181472828
2024-10-21,Bri_c9,Cold Brew,lluvia,Monday,0,29.098270405718495
2024-10-21,Bri_c9,Espresso,lluvia,Monday,0,14.616701347749984
2024-10-21,Bri_c9,Flat White,lluvia,Monday,0,88.36066737605638
2024-10-21,Bri_c9,Latte,lluvia,Monday,0,59.12014766889015
2024-10-21,Bri_c9,Mocha,lluvia,Monday,0,29.644247296255735
2024-10-21,Cai_c1,Cappuccino,frío extremo,Monday,0,80.71102901387192
2024-10-21,Cai_c1,Cold Brew,frío extremo,Monday,0,27.49157489187827
2024-10-21,Cai_c1,Espresso,frío extremo,Monday,0,19.300340015524394
2024-10-21,Cai_c1,Flat White,frío extremo,Monday,0,95.59768772367265
2024-10-21,Cai_c1,Latte,frío extremo,Monday,0,69.96738715350253
2024-10-21,Cai_c1,Mocha,frío extremo,Monday,0,57.27943064672998
2024-10-21,Cai_c2,Cappuccino,viento fuerte,Monday,0,98.1631551348064
2024-10-21,Cai_c2,Cold Brew,viento fuerte,Monday,0,39.56251514213622
2024-10-21,Cai_c2,Espresso,viento fuerte,Monday,0,19.708287721490926
2024-10-21,Cai_c2,Flat White,viento fuerte,Monday,0,118.1814393158297
2024-10-21,Cai_c2,Latte,viento fuerte,Monday,0,78.70425241403164
2024-10-21,Cai_c2,Mocha,viento fuerte,Monday,0,39.5582078186636
2024-10-21,Cai_c3,Cappuccino,calor extremo,Monday,0,81.84674952870532
2024-10-21,Cai_c3,Cold Brew,calor extremo,Monday,0,79.7081118373413
2024-10-21,Cai_c3,Espresso,calor extremo,Monday,0,19.44538776404263
2024-10-21,Cai_c3,Flat White,calor extremo,Monday,0,97.83307164759229
2024-10-21,Cai_c3,Latte,calor extremo,Monday,0,74.72282893297007
2024-10-21,Cai_c3,Mocha,calor extremo,Monday,0,38.79106130185711
2024-10-21,Cai_c4,Cappuccino,calor extremo,Monday,0,81.84216619537199
2024-10-21,Cai_c4,Cold Brew,calor extremo,Monday,0,79.76128475527551
2024-10-21,Cai_c4,Espresso,calor extremo,Monday,0,19.818540492002093
2024-10-21,Cai_c4,Flat White,calor extremo,Monday,0,97.81941999035284
2024-10-21,Cai_c4,Latte,calor extremo,Monday,0,74.97066093902886
2024-10-21,Cai_c4,Mocha,calor extremo,Monday,0,38.79106130185711
2024-10-21,Cai_c5,Cappuccino,nublado,Monday,0,98.38205765110581
2024-10-21,Cai_c5,Cold Brew,nublado,Monday,0,39.56251514213622
2024-10-21,Cai_c5,Espresso,nublado,Monday,0,19.769633049989103
2024-10-21,Cai_c5,Flat White,nublado,Monday,0,118.38744650278912
2024-10-21,Cai_c5,Latte,nublado,Monday,0,78.79013149791288
2024-10-21,Cai_c5,Mocha,nublado,Monday,0,39.5582078186636
2024-10-21,Cai_c6,Cappuccino,viento fuerte,Monday,0,98.26104828442101
2024-10-21,Cai_c6,Cold Brew,viento fuerte,Monday,0,39.56251514213622
2024-10-21,Cai_c6,Espresso,viento fuerte,Monday,0,19.775815718445518
2024-10-21,Cai_c6,Flat White,viento fuerte,Monday,0,119.68749506072604
2024-10-21,Cai_c6,Latte,viento fuerte,Monday,0,78.73532367711059
2024-10-21,Cai_c6,Mocha,viento fuerte,Monday,0,39.5582078186636
2024-10-21,Can_c1,Cappuccino,parcialmente nublado,Monday,0,98.3284948961203
2024-10-21,Can_c1,Cold Brew,parcialmente nublado,Monday,0,39.56251514213622
2024-10-21,Can_c1,Espresso,parcialmente nublado,Monday,0,19.79353053085503
2024-10-21,Can_c1,Flat White,parcialmente nublado,Monday,0,118.58190577712153
2024-10-21,Can_c1,Latte,parcialmente nublado,Monday,0,78.85826683318356
2024-10-21,Can_c1,Mocha,parcialmente nublado,Monday,0,39.5582078186636
2024-10-21,Can_c2,Cappuccino,nublado,Monday,0,98.24844305277396
2024-10-21,Can_c2,Cold Brew,nublado,Monday,0,39.56251514213622
2024-10-21,Can_c2,Espresso,nublado,Monday,0,19.7641190242076
2024-10-21,Can_c2,Flat White,nublado,Monday,0,118.52389582331136
2024-10-21,Can_c2,Latte,nublado,Monday,0,78.79013149791288
2024-10-21,Can_c2,Mocha,nublado,Monday,0,39.5582078186636
2024-10-21,Can_c3,Cappuccino,soleado,Monday,0,98.21681616920938
2024-10-21,Can_c3,Cold Brew,soleado,Monday,0,39.56251514213622
2024-10-21,Can_c3,Espresso,soleado,Monday,0,20.13908023378144
2024-10-21,Can_c3,Flat White,soleado,Monday,0,118.6923091376608
2024-10-21,Can_c3,Latte,soleado,Monday,0,78.77389542589479
2024-10-21,Can_c3,Mocha,soleado,Monday,0,39.5582078186636
2024-10-21,Dar_c1,Cappuccino,frío extremo,Monday,0,80.4846073396885
2024-10-21,Dar_c1,Cold Brew,frío extremo,Monday,0,27.469899111175977
2024-10-21,Dar_c1,Espresso,frío extremo,Monday,0,18.589266808037877
2024-10-21,Dar_c1,Flat White,frío extremo,Monday,0,94.92785310076395
2024-10-21,Dar_c1,Latte,frío extremo,Monday,0,69.20809661119867
2024-10-21,Dar_c1,Mocha,frío extremo,Monday,0,56.98941726475573
2024-10-21,Dar_c2,Cappuccino,calor extremo,Monday,0,81.84340416832738
2024-10-21,Dar_c2,Cold Brew,calor extremo,Monday,0,82.08398574100576
2024-10-21,Dar_c2,Espresso,calor extremo,Monday,0,19.632149064720025
2024-10-21,Dar_c2,Flat White,calor extremo,Monday,0,97.82118782652208
